Batch_len,AVG_DELAY_0,AVG_DELAY_1000,AVG_DELAY_10000,AVG_DELAY_20000,AVG_DELAY_30000,AVG_DELAY_40000,AVG_DELAY_50000,AVG_DELAY_60000,AVG_DELAY_70000,Model,Dataset
9956,0.9929316609120402,0.9928938069768818,0.9930223688837196,0.992998310239946,0.9929661845851592,0.9927980022946616,0.9927773958067636,0.9923066421808038,0.990682371665078,B_XGBoost,AGR_g
9857,0.9927178338352016,0.9927511163502268,0.9928116423674926,0.9926747118259636,0.9925846690518252,0.992614964500962,0.9925652371877928,0.992506148126064,0.9915528118833836,B_XGBoost,AGR_g
9959,0.9913051648002416,0.9912535415359408,0.991165652232008,0.9911842000989528,0.9912280925029724,0.9912306530786574,0.9912758720452892,0.9912033902048488,0.99118081426609,B_XGBoost,AGR_g
9910,0.9917810777154952,0.99177538490678,0.99181812169146,0.9916923098540096,0.9916482021458188,0.9916034718547888,0.9916045595123738,0.9917473370234424,0.9916484558007368,B_XGBoost,AGR_g
9974,0.991396677365308,0.9914489516249614,0.99175695983106,0.9915603655546016,0.9916475179285134,0.9916949380735608,0.9914562514220469,0.9914377450797812,0.9910242440043968,B_XGBoost,AGR_g
9763,0.9927448296467998,0.992576452106772,0.9923234938780446,0.9925190651077948,0.9924662577795714,0.99251147147802,0.9924677590096216,0.9925309526856791,0.9927850411779878,B_XGBoost,AGR_g
10022,0.9903741445466498,0.990700840943312,0.990545435109756,0.990886954504904,0.9908193729467664,0.9907963277145738,0.9908131282324146,0.9905925748312662,0.9908335897697644,B_XGBoost,AGR_g
10063,0.988003106418096,0.988178867742096,0.9882880606122084,0.988099134649112,0.9885705323615996,0.988501816209391,0.987783058791848,0.9881848727162756,0.9875153858076346,B_XGBoost,AGR_g
9896,0.9848865174608696,0.9844757137187876,0.984260599286477,0.9849190455973126,0.9843986669342636,0.9838773059061936,0.9836364072116494,0.9848462379684592,0.9839438088491828,B_XGBoost,AGR_g
10010,0.9754816229609746,0.9763439468549712,0.9754829053158828,0.9743150218587796,0.9747731048585822,0.9741510679777262,0.9724804277089067,0.9751671425376922,0.9748884973280904,B_XGBoost,AGR_g
9875,0.9604420534918816,0.9606873694194976,0.9592112005259608,0.9549031675464812,0.9530034591764652,0.95390002054437,0.9527474712557662,0.9527723465005226,0.9532048735335004,B_XGBoost,AGR_g
9982,0.9276297523865156,0.9294128807489848,0.9256083772456016,0.9260659075513528,0.9144161256606224,0.911271243407646,0.9124210522717288,0.9136089431644728,0.9107293887670164,B_XGBoost,AGR_g
9763,0.8887491808918628,0.8878558700031638,0.8845940675617083,0.8778562590611407,0.8669485290225374,0.8478677434529873,0.8524633167980462,0.8507612647920386,0.8477288797930609,B_XGBoost,AGR_g
9971,0.835124054149573,0.8340986448102004,0.8261559986561171,0.8181215806600495,0.8038817618859639,0.7742248373518226,0.7597862932688182,0.7572026311011615,0.7537840084552059,B_XGBoost,AGR_g
10027,0.7947865612047479,0.7943379158684646,0.7789055507311522,0.7636389585178527,0.752938384561072,0.7184517564402901,0.6923633575687733,0.6764494335515563,0.6663403011273177,B_XGBoost,AGR_g
10017,0.799376968114881,0.7973508320079011,0.770921617526308,0.7490877732650238,0.7326905310231092,0.7080376595258329,0.6750826283115898,0.6514696756675594,0.6077694133883933,B_XGBoost,AGR_g
9938,0.8875034283344315,0.875666309925723,0.7846955869958477,0.7443902750296859,0.718441121896054,0.6951920344920611,0.6701401427556919,0.6456193405975148,0.59775870732698,B_XGBoost,AGR_g
10024,0.9475404034128564,0.9487781134436888,0.9013803975759832,0.7646731230628667,0.7234906444809378,0.6826330385623995,0.6723402126943395,0.6390415823438295,0.6113840163167551,B_XGBoost,AGR_g
9850,0.969863034181644,0.9706351199382184,0.9623777173802972,0.902480068818753,0.7769470835424702,0.7302133240900026,0.7017947166025491,0.6735135506731917,0.6488129484820577,B_XGBoost,AGR_g
9986,0.9812328147572552,0.980903977581812,0.9793838092133632,0.9670137418269394,0.9098071818446096,0.7767623344820083,0.7314246415369042,0.691641249914776,0.6663564377642329,B_XGBoost,AGR_g
9998,0.9838826172867348,0.9839129058538962,0.9831674009095556,0.9794352797493302,0.9678173968161604,0.9028489050263038,0.7690351174167436,0.7252081255600469,0.6920757992021142,B_XGBoost,AGR_g
9965,0.986137159297781,0.9862331398801908,0.9859674400050226,0.984901196411284,0.9822545575999236,0.969432485195602,0.9037275879193996,0.771394384558621,0.724489401250873,B_XGBoost,AGR_g
9921,0.9879457001362664,0.9883900762424648,0.98792404753612,0.9873039245447816,0.9861146670460929,0.98237699244056,0.972145015020698,0.900825422944834,0.7631135198738704,B_XGBoost,AGR_g
9923,0.9868490858065578,0.987207296576168,0.987177944844307,0.9873656895335544,0.986360949340778,0.985321816602862,0.983001565417279,0.9694578675422556,0.905052142226843,B_XGBoost,AGR_g
9974,0.9891930007304278,0.9895048494267829,0.98904047374002,0.989153175078939,0.9887033159457056,0.988322069495227,0.9880140631516292,0.983665406858766,0.97303062650871,B_XGBoost,AGR_g
10035,0.9885429231833114,0.988816153230538,0.988582099387574,0.9887015807480384,0.9877070882852292,0.9877194450544712,0.987472645120032,0.9863419114079868,0.9830237890999888,B_XGBoost,AGR_g
10080,0.9885864303137551,0.9885003964765676,0.9877642054009576,0.9882935352358764,0.9879236639555192,0.9875235655104836,0.9883923122324834,0.9881102166742296,0.9867952859169448,B_XGBoost,AGR_g
9890,0.9884491112202004,0.9886629702999168,0.9886176585767268,0.9889994938089428,0.988514984636562,0.988483902918223,0.9885129696060272,0.9886329897745906,0.9883069325290764,B_XGBoost,AGR_g
10185,0.9864569884134106,0.9868068097059198,0.9871860793717294,0.9869276296705392,0.9871136593892528,0.9873239797402494,0.9874428298367326,0.9866184428019944,0.987013696873939,B_XGBoost,AGR_g
10154,0.9877523866299046,0.9883469507168124,0.9882695813296892,0.988455322174574,0.988192436993033,0.9887056929165776,0.9885069565284346,0.9883742633144642,0.9883110892152026,B_XGBoost,AGR_g
9904,0.987332564337208,0.988321575688326,0.9881471013603114,0.9874094225574432,0.9876504762812686,0.988041351669974,0.9881439320751338,0.988626182006248,0.9882648314265148,B_XGBoost,AGR_g
9959,0.9870324305834938,0.9878378107982312,0.9876727818585684,0.9866719986543406,0.9869227749292884,0.9876021705813248,0.9876009649104944,0.9876773882237802,0.987162006969922,B_XGBoost,AGR_g
9890,0.9886009835705276,0.9888945700319208,0.9890076695566632,0.9881352681618204,0.9884339791709452,0.9884316077687694,0.9886265214644282,0.9886138029427656,0.987793092940284,B_XGBoost,AGR_g
10101,0.9875762499463636,0.987887269070421,0.9885533296995096,0.9886565469435892,0.9884159721440416,0.988294204219549,0.9881523294525604,0.9880109965147936,0.987164435193777,B_XGBoost,AGR_g
10108,0.9888255716391212,0.9884488756018764,0.9886269590767436,0.9890837395201472,0.9887896208720032,0.9885294339485128,0.9886137834550806,0.9888432913416976,0.9879708532113902,B_XGBoost,AGR_g
10199,0.9886553168097524,0.9888947164370736,0.9892897529165644,0.9892190558799228,0.9892277840698868,0.9891856252741827,0.9892444530981556,0.9888521102534442,0.988619365271882,B_XGBoost,AGR_g
9982,0.986649214214393,0.9866539991892304,0.9865496997842592,0.9869608214204336,0.9867328485060824,0.9872092975646336,0.9869045341679628,0.9868410937449452,0.9869396024975352,B_XGBoost,AGR_g
9911,0.9881640609388356,0.9886153974224112,0.9885348784709156,0.9883626434366536,0.9882490694807896,0.9886217003785648,0.9883884800251448,0.9881300420203976,0.9878414554905784,B_XGBoost,AGR_g
9929,0.9886856057236632,0.989031153618188,0.9889413309199656,0.9883827306450252,0.9887030414228084,0.9885009838685592,0.9883840019099854,0.9891500917470212,0.9886107544192132,B_XGBoost,AGR_g
9998,0.9907212879771756,0.990686410260435,0.990712319299292,0.9907084670229828,0.9907058969347258,0.9907136026304516,0.990712319299292,0.9907097514957268,0.9907110355877736,DT,AGR_g
10050,0.990547059399213,0.9884601917799808,0.9910570469701304,0.991052282008666,0.9910546120018554,0.9910593934612236,0.9910570469701304,0.9910534471773176,0.991052282008666,DT,AGR_g
10103,0.9868108953186244,0.9888659892947268,0.9904284068687534,0.9915442886966896,0.9915414202565898,0.9915329077371424,0.9915378535976304,0.9915266771344776,0.9915289041273604,DT,AGR_g
9927,0.9868638623091632,0.9867829973547716,0.9883661447029664,0.9871857004319248,0.9899954044677192,0.9900038167438382,0.9899775848339024,0.9899994118525288,0.9899995457670464,DT,AGR_g
10133,0.9881300625279664,0.9863823001904196,0.9872055159804142,0.986135566482048,0.9886032251490624,0.9904836698000662,0.9905138550805972,0.9905250695997172,0.9905020905058556,DT,AGR_g
10011,0.9863446635362636,0.988981748649468,0.989588651504998,0.988033077060942,0.9876203122818088,0.9891088347082096,0.9909497310747788,0.990947132032872,0.9909741296462352,DT,AGR_g
9959,0.9901203014678912,0.9895421109850588,0.98858690375485,0.989535375244459,0.9886042111688608,0.988248035968304,0.9882144665754315,0.9918571345784843,0.9918428511009678,DT,AGR_g
9972,0.9842069953537962,0.986513131705152,0.986342639257784,0.9844587198194816,0.9852408422004618,0.985927492053722,0.9871448588559512,0.9880527967459511,0.9888332039331514,DT,AGR_g
10075,0.9818993186191686,0.9829922375601124,0.9840281331549714,0.984494418861872,0.9845767968252688,0.985011360332292,0.9843730012370048,0.985759817514586,0.9827366903882532,DT,AGR_g
10030,0.9786878681013412,0.9797340232592908,0.9805337736943645,0.978126821340657,0.9799563331695952,0.9794587258534438,0.9811766537675284,0.9781735519907372,0.9818808709661216,DT,AGR_g
10063,0.9722113968717204,0.9735823722143866,0.975411457631477,0.973969531204573,0.9742892451816122,0.9726188523816464,0.9744024677917544,0.972995449760766,0.9750091000799176,DT,AGR_g
9942,0.9514758861127252,0.9535083848133497,0.9511285169584276,0.950068143449158,0.9488191898534388,0.952180623227008,0.949561073166112,0.95029201638533,0.9508550738286432,DT,AGR_g
9841,0.923714835472156,0.9225474069182308,0.9150001459219304,0.9180861851016218,0.897661134743716,0.906271322745278,0.9079800785403132,0.9064474959391764,0.9041089858732704,DT,AGR_g
9862,0.8888224573288088,0.8890855194379974,0.8887944274002141,0.8737204569898813,0.8551716273910019,0.8432655352593168,0.8542222270974863,0.8458406755386354,0.8465840600481666,DT,AGR_g
10116,0.8355432643063907,0.8387185624204115,0.8322493270013498,0.8152962600440512,0.8123252283725125,0.8107569449755276,0.7571515858169175,0.7680795950225261,0.7570728631271235,DT,AGR_g
10227,0.8080617031791412,0.8095456350580279,0.788962070343725,0.7788820507695383,0.7722098822958172,0.7520097976412701,0.672210595450216,0.6914875815262701,0.6804368599812705,DT,AGR_g
10063,0.8620458215804991,0.8583094107521494,0.791009868177442,0.7660264499073914,0.7327151103550593,0.7267341130927505,0.7035758508055479,0.6628584889171534,0.6167375167309204,DT,AGR_g
9969,0.9170149828269454,0.9146832965977166,0.8778475678872608,0.783107038670508,0.7412825106054145,0.7073528288403725,0.6936822987584444,0.6292028877267914,0.6334704109602092,DT,AGR_g
10181,0.9388617896550138,0.9367326391116342,0.9422696032391066,0.8956761957079769,0.7698277783654882,0.725454275899734,0.7137055446120142,0.653944665921221,0.6541611905095757,DT,AGR_g
10036,0.9531126037743414,0.9543479548885352,0.9474493910708894,0.9483024444404168,0.9110667182930564,0.7858493233626245,0.7326134244846005,0.7058361717378734,0.6644032353862528,DT,AGR_g
9925,0.9660523666723252,0.9459383933002872,0.9634104243312804,0.9465280568370628,0.9573140002511402,0.907485090272966,0.7773955680629399,0.7256078243367593,0.6949853647735019,DT,AGR_g
10149,0.9693010134059624,0.9676519568330224,0.9077066579769768,0.961228480269778,0.914236551948048,0.9542207846656718,0.9087286979810184,0.7600741842213261,0.7214911424559389,DT,AGR_g
9995,0.9753254085856912,0.9716385896649368,0.9666666666666668,0.9724757940813976,0.9651301312554752,0.9609131700161824,0.9569581117569328,0.9104022147215842,0.7640241230555368,DT,AGR_g
9844,0.9611082511804592,0.931203032130244,0.973219754438744,0.9742427224217086,0.9200723601495532,0.9685874816679324,0.9760354285585674,0.96522364757895,0.9160560435852196,DT,AGR_g
10078,0.9727699260294124,0.9196946215565898,0.924747091642504,0.9680392366257686,0.9190907635117872,0.9740180825894188,0.970296970333719,0.9586928929008184,0.9555206815883734,DT,AGR_g
10066,0.9720365298506964,0.9242944395670298,0.981052683728413,0.924542389418438,0.9743400806748564,0.9750226701375,0.9613428923493516,0.9731966788152228,0.9628845539091732,DT,AGR_g
10023,0.927651692266467,0.9272801054136746,0.9160378387396004,0.9218319123134052,0.9243052106346666,0.978818061593652,0.9237726627348188,0.9745724865503808,0.9691196844615452,DT,AGR_g
9967,0.9655289750507672,0.97916984464312,0.9772560307125504,0.9659372695408632,0.9238539113373128,0.9219664128594094,0.973151785995097,0.9725136749972704,0.9298222522841731,DT,AGR_g
10161,0.9793575895645747,0.977696258347352,0.9802777167924736,0.9536421749494745,0.9194838150306164,0.9287282644664764,0.9289343918824212,0.9777936986749002,0.9702470357318006,DT,AGR_g
10037,0.983044086862216,0.9757551931366152,0.9811861055288011,0.979752679658434,0.9713010394867632,0.9660346661724571,0.9793028720906164,0.955748969697562,0.9767876601828523,DT,AGR_g
9881,0.9725601044514032,0.9748362989494996,0.9777794923330282,0.983783112294182,0.960740184006174,0.9674345754328324,0.9422854905130988,0.9242727114056724,0.9303221012078547,DT,AGR_g
10008,0.9210044283869894,0.9338133283399136,0.976913929511292,0.9728588033217214,0.9838210807358924,0.9194927315174312,0.9754370590890044,0.9391759712227374,0.921491848173278,DT,AGR_g
9965,0.9741164607336223,0.9579386753593894,0.9204085339422966,0.9743760592823314,0.9811182546494824,0.9771756169527328,0.9557998316455588,0.9213184188213626,0.9654767660954308,DT,AGR_g
9976,0.973373192226774,0.971873288392496,0.9702016701658293,0.917449122625584,0.9692491973421458,0.9725083493115556,0.9768322736448024,0.975638141662952,0.971815168358863,DT,AGR_g
9906,0.9668547346459864,0.9315686381469902,0.9694763188245274,0.972013757415094,0.9227895147907872,0.968862092057719,0.9706511404431842,0.9734201261419896,0.9641894068342568,DT,AGR_g
10169,0.9015048890201478,0.9616197703221782,0.9598948598846984,0.9582421650172708,0.9633189018234006,0.9226289296917622,0.96003718784469,0.9628681580745154,0.9696154665234976,DT,AGR_g
10153,0.9413181021763706,0.9401766719679446,0.8861860517351284,0.8975219431184944,0.9417907838612684,0.942052383114401,0.946766347995462,0.944682662987574,0.9431579513761952,DT,AGR_g
10026,0.9064262954642232,0.8718242437184665,0.8478960901257812,0.896722216255125,0.8641959158682428,0.9002429667101294,0.9073128289926088,0.8588624427109761,0.9026321667793747,DT,AGR_g
9999,0.872242321942655,0.8716854128053635,0.8164194556289841,0.8620134601278675,0.8070170879225191,0.8081447344366566,0.8525477414430292,0.8474001056309789,0.8058262046820943,DT,AGR_g
10051,0.8261509488686711,0.7725360796795006,0.8303607995852371,0.7968278343259366,0.7814990812107762,0.7674012941775242,0.7487964220527618,0.7689619340813006,0.7785583959380277,DT,AGR_g
10054,0.7987088716400933,0.7897311590443903,0.7882797257700799,0.7591830288809573,0.7214213989377164,0.7017089724574284,0.690737683900458,0.6817935247076119,0.7020702669030715,DT,AGR_g
9993,0.873267205660823,0.8523420619426915,0.7804908472053091,0.7532319205249235,0.6842066753606568,0.6644394909514905,0.648923026303924,0.6330105615308126,0.5931522089933082,DT,AGR_g
9854,0.9247740675548246,0.9178930259145308,0.8863967419642325,0.7766217617399618,0.738583793382809,0.7061889358892772,0.6309887281309234,0.5917985971197766,0.5834504033626253,DT,AGR_g
9950,0.9569572539307132,0.955340662371868,0.946339803300754,0.9087717623092892,0.7677696663701079,0.7262367708075522,0.6957223698143227,0.577686508647569,0.5621468667973105,DT,AGR_g
10195,0.9735440050419396,0.9719429863066358,0.9691623027381188,0.9552944608739856,0.9181685842399804,0.7676566670972187,0.7116185100521059,0.6745270425712706,0.6048296878870539,DT,AGR_g
9913,0.9790435569496064,0.9812298442634784,0.9775291163803944,0.9776962665612364,0.961470752991474,0.9312478235074098,0.7528610555627231,0.6515192036153042,0.6656052450250133,DT,AGR_g
10056,0.9851372965893392,0.9836157509169876,0.9797236403943514,0.9836743333875488,0.9776204442648124,0.9683450889523086,0.914031716898261,0.7578280256943569,0.7141968811720544,DT,AGR_g
10016,0.9851074047816132,0.9838198247974768,0.9846983491903472,0.9834091680934012,0.9810549227416464,0.9747623105845478,0.9545838898821468,0.9134782752839748,0.7434508290994886,DT,AGR_g
10015,0.9874104257626792,0.9837033635996816,0.9862536991698664,0.9854711051491132,0.9861852800732824,0.981953053718075,0.9802576429681368,0.9706383248169578,0.9207377349453378,DT,AGR_g
10018,0.9869262060524868,0.98773818025288,0.9865116174831036,0.9848033237378478,0.9838526661442996,0.9868484915307656,0.9849590791653906,0.9756524661678774,0.9695601576976624,DT,AGR_g
10048,0.9877935695695006,0.9882354510319378,0.9862487217039791,0.9867671460385548,0.9869949715155564,0.9861716216882794,0.9865706237026788,0.9839220748379262,0.976649128686169,DT,AGR_g
9956,0.9891846692305508,0.9881929432835734,0.9866927682057108,0.9902773459502086,0.9892637253571136,0.9873218375289644,0.988459896020596,0.9837806463763203,0.9836615923642528,DT,AGR_g
9857,0.9885214470846724,0.989269422423505,0.9895728861452272,0.9893587838940168,0.987993187932636,0.9902773301493432,0.9902838417911674,0.9875684474091562,0.9854894305923754,DT,AGR_g
9959,0.98737352100585,0.9855370538097212,0.9868736847842496,0.9872309273010644,0.987013815161512,0.988830149168824,0.9874423020856256,0.9845772969549014,0.983074241429286,DT,AGR_g
9910,0.9867345735220968,0.9888700529217368,0.9882686034770116,0.9890929305887404,0.9880560480918058,0.9882961363885148,0.987888195472509,0.9875623311801104,0.9871751606646726,DT,AGR_g
9974,0.9896875556265128,0.9884247322763626,0.9867018286920602,0.9881245206615704,0.9877617112855788,0.9876965595805804,0.9880962971980825,0.9859771921512104,0.9883582394014228,DT,AGR_g
9763,0.989440175960195,0.990155971645314,0.988066275412234,0.988902677859465,0.9869377534354142,0.9880831281479784,0.9887314435492184,0.9889385577788016,0.9889592340107446,DT,AGR_g
10022,0.9872933587183323,0.9881511930434884,0.9882713658483312,0.9871671854376748,0.9876127729723612,0.985385052185425,0.9883039823223272,0.9875955357881232,0.9873027508506704,DT,AGR_g
10063,0.984243613195102,0.9840177701785194,0.983344637995473,0.98424490942068,0.984072167039179,0.9848838693040608,0.9833840154752694,0.985342047213278,0.9835409894642474,DT,AGR_g
9896,0.9808134725086431,0.9799166888590506,0.9782926603960136,0.9814150268759384,0.9794746846208744,0.9782418912291,0.9812516597748632,0.9806039454519376,0.9805502894808265,DT,AGR_g
10010,0.9741416118288162,0.9712477367319272,0.971075255276241,0.9706444868882924,0.9710194392348296,0.9721529143762142,0.9718783287994798,0.97149330961194,0.9728991194523288,DT,AGR_g
9875,0.955152252768232,0.9488268269523128,0.9529172238405774,0.9482851010411626,0.9477992369873542,0.952042921006254,0.950718387006858,0.9504129295952038,0.9506142907281688,DT,AGR_g
9982,0.913450738076984,0.9165534356912912,0.9097462780467912,0.922047986260315,0.9025496302478724,0.9074814039224176,0.9076777787463742,0.9066495994284142,0.9068039901242672,DT,AGR_g
9763,0.8741821268090869,0.8840348522262063,0.8641290513216491,0.8686409538569214,0.8592007355533369,0.841571108074181,0.8466437801929402,0.8458265518222962,0.8435197165836072,DT,AGR_g
9971,0.8189275810021178,0.8255167596908233,0.812862042296236,0.7972868635349242,0.7812471403485217,0.7775989466097859,0.758644271507694,0.754646485341222,0.7562782358790946,DT,AGR_g
10027,0.7975451966294392,0.7975067167819376,0.770280262541684,0.7607342476091619,0.7364556349337816,0.7045756352039558,0.7251608148878508,0.6746486446941475,0.6653572109132764,DT,AGR_g
10017,0.8528763307372768,0.834502565110196,0.7877532320937933,0.7333183648882698,0.7211736804007614,0.6891671151750038,0.6528850776352595,0.6452443863519929,0.602061883560351,DT,AGR_g
9938,0.904466743483656,0.9026185453976734,0.8758284949660622,0.7765000895963172,0.7126256779867748,0.6748252007736378,0.6608824058062638,0.6297788674194967,0.6064113849573645,DT,AGR_g
10024,0.9357433316766072,0.9343932967491472,0.925182494581216,0.8700715549263698,0.7524226768461142,0.6716553968295502,0.6656333679654909,0.6045143100191019,0.5569587031843743,DT,AGR_g
9850,0.9522604937176736,0.9529672692667512,0.9488445453529504,0.9425551542929494,0.8885103062823436,0.756216589210979,0.6978795881835129,0.6629991613659553,0.6003075604863753,DT,AGR_g
9986,0.964677230847019,0.9605706203003368,0.959162749102738,0.9612705524349894,0.9479289563788658,0.907968955900928,0.7583637928789596,0.6734362537523422,0.6537403988791615,DT,AGR_g
9998,0.966933833394746,0.9627194024112008,0.9646531297801504,0.9655850844534588,0.9560445490856484,0.9480573162208952,0.8889004815644994,0.7528923656058324,0.6934501611616747,DT,AGR_g
9965,0.9712503766130708,0.9694877229159506,0.9692923088047516,0.9687782787537972,0.9677224285829816,0.958710507036917,0.9505958493980698,0.8935763823852279,0.7504918978942261,DT,AGR_g
9921,0.9722012762321304,0.973770761839396,0.9725775540590847,0.97231600867032,0.9678164786281612,0.9665691720666986,0.9633177613839624,0.940868396241218,0.9009799040656464,DT,AGR_g
9923,0.9688521280347644,0.9705156056852736,0.9717114255922762,0.9713778756481428,0.97068772414249,0.9670699433293626,0.9643474377754382,0.9588589071832304,0.9480780915284022,DT,AGR_g
9974,0.9743704337367456,0.9740307490419314,0.972428169306767,0.9726098212333218,0.9724722805363372,0.9733288813003694,0.9714978546465138,0.9687584339488636,0.9665063791742872,DT,AGR_g
10035,0.9738856556466357,0.9739292261146756,0.9709448829425475,0.97246512646629,0.9695117996604412,0.972138628488852,0.9697527352547244,0.9704202135702668,0.9722664404677984,DT,AGR_g
10080,0.9695255441963156,0.9708697555583348,0.9708461528673769,0.9741139764892592,0.9751304767970782,0.9702983232835016,0.9726110393962272,0.9698540785011708,0.969308004960044,DT,AGR_g
9890,0.9723499681326342,0.9739447126650246,0.973544157124366,0.9723984091283092,0.9730287322500292,0.9716351471137676,0.9724108577875196,0.9728497581653897,0.9721046753016892,DT,AGR_g
10185,0.9715620396327808,0.9712386632794358,0.9714480444174974,0.9695636131246026,0.9687196728963716,0.9703194262458072,0.9727016473074244,0.9705944457674486,0.9706453608033097,DT,AGR_g
10154,0.975408976874736,0.9781727515529274,0.9723777108604305,0.9715837049574176,0.9760411424911248,0.9754354277980872,0.9772329796706352,0.9732199669772738,0.9728941999848132,DT,AGR_g
9904,0.9721962494411536,0.9730998019772684,0.9718300468355324,0.9720869203854564,0.9703043668136362,0.9725220861220908,0.9711929752169864,0.9719745925441876,0.9739479008687266,DT,AGR_g
9959,0.969924237543362,0.9723905386904408,0.9734804144880724,0.9709496080107812,0.9711269105955213,0.972800056394696,0.9703579915416524,0.9725066356587986,0.9746623439583753,DT,AGR_g
9890,0.9730142697302312,0.972123557804062,0.9723212620667484,0.971786275460268,0.9735275290708664,0.9693688034688857,0.9739284850392976,0.971290860211266,0.9720817492491454,DT,AGR_g
10101,0.9759980892539666,0.9729077522077334,0.9699592153274026,0.9720136832005688,0.9729517966547004,0.9690440677294192,0.9731215715414132,0.9733692475287956,0.9733561171347832,DT,AGR_g
10108,0.9756156003205232,0.9743895003702548,0.9720453678880558,0.9707689682237378,0.9716813801983591,0.9738424601752064,0.9750702045707872,0.9712252754591548,0.9727400149308972,DT,AGR_g
10199,0.975911969895394,0.9761536813293474,0.974392378809867,0.9707318876230376,0.9727840686028446,0.974043808435238,0.973473085916539,0.9747388609332428,0.9745476842667874,DT,AGR_g
9982,0.9702853714089368,0.969399078916736,0.9684807729907772,0.9631392708462898,0.9722136143672332,0.971010600273858,0.9699174953574766,0.9651106238445764,0.968971072700106,DT,AGR_g
9911,0.9717755649038308,0.9740374403721334,0.9725476584643942,0.9726624450559584,0.9731105558594506,0.972741380757702,0.9720469473664988,0.962657124010952,0.9723424930306652,DT,AGR_g
9929,0.9724867126002406,0.9747703753647377,0.9727255582239214,0.9738404582071278,0.973510338123014,0.9747674330008286,0.9715266433151328,0.9711095439394009,0.9749101248895412,DT,AGR_g
9998,0.9915450595113846,0.9915300976846152,0.9915416596283168,0.9915378981368972,0.991535388616772,0.9915429127157792,0.9915416596283168,0.991539152339041,0.991540406169459,ARF,AGR_a
10050,0.992440005632573,0.9924475771767094,0.992416952124456,0.9924158905575612,0.9924180857480536,0.992416536831329,0.9924142295469376,0.9924169659852042,0.9924158458915536,ARF,AGR_a
10103,0.992219800061655,0.9922626897146594,0.9922492916959004,0.9922510521257912,0.9922564372922024,0.9922538157924008,0.9922596049728212,0.992242414764174,0.9922445394566576,ARF,AGR_a
9927,0.9909105715583332,0.990886246365016,0.9908915649983254,0.9909068380333568,0.990924046646837,0.9908918609162142,0.9908945308938724,0.9909171526493018,0.9909174706674828,ARF,AGR_a
10133,0.991259727777261,0.991366974227059,0.9913319499103688,0.9913164514698344,0.9912921141901412,0.9913107633519076,0.9913058252753054,0.9912916586709456,0.9912850656201418,ARF,AGR_a
10011,0.991896159412847,0.9916623090448508,0.9917223258700004,0.9917267814825194,0.9917141510507992,0.9917044361974712,0.9917213963823972,0.9917619252166756,0.9917103769163654,ARF,AGR_a
9959,0.9928544589087104,0.9929187821036942,0.9929041822658844,0.9929027927391996,0.992918992187712,0.992917705935985,0.9929019130275856,0.9929069459953588,0.9929573673537192,ARF,AGR_a
9972,0.9914168313159208,0.9914944316620208,0.9915145833253358,0.9914603877824368,0.9915308063838096,0.991514456689104,0.9914915671043631,0.99148854264537,0.991484673811491,ARF,AGR_a
10075,0.9919509254094638,0.9919653116682424,0.991964256936902,0.9920373635323584,0.9919769450003122,0.9920005180517064,0.9920271002979174,0.9919481223902282,0.991944277673546,ARF,AGR_a
10030,0.9925488950791328,0.9923593490627,0.9923745861144158,0.9923761740366736,0.992366260935963,0.9923637542182128,0.9923649301230468,0.992395018771043,0.9923967638733834,ARF,AGR_a
10063,0.9923528297722112,0.9924996279474424,0.9925020222508566,0.9924961331764884,0.9924952652794972,0.9924888783075368,0.9924910684847362,0.9924924553064394,0.992492933911924,ARF,AGR_a
9942,0.9922738577293508,0.992152324022913,0.992133215622818,0.9921411762191849,0.992137105540978,0.9921428072624144,0.9921386851179896,0.9921571233286054,0.9921515886939074,ARF,AGR_a
9841,0.9905680557923766,0.9906985814911764,0.9906933127269976,0.9906909761425104,0.9906988086114402,0.9906930562515684,0.9906974929533712,0.9906644056631876,0.99069873220757,ARF,AGR_a
9862,0.991040683575909,0.9910073455467702,0.9910064221797408,0.9909763269245512,0.9909726524269472,0.9909758748818848,0.9909753181324789,0.9910062152241568,0.99099672242555,ARF,AGR_a
10116,0.9888198647410974,0.9924692312565278,0.992503825769305,0.9924279620046816,0.9924360678264372,0.9924401228749056,0.9924420078377184,0.9924839486377952,0.9924917079060468,ARF,AGR_a
10227,0.8186285859275924,0.7677724819500679,0.5038773390061686,0.5009948738179272,0.5011704350230513,0.4999363209004601,0.4996386467216218,0.5015803412839381,0.5015872882105119,ARF,AGR_a
10063,0.9229715291946252,0.9343981482619154,0.7890270036944406,0.5000987764205769,0.4991976326158168,0.4996397941215756,0.4990946599818093,0.4984322726261246,0.4978604461463821,ARF,AGR_a
9969,0.9198474530847168,0.9289113025376764,0.9037329572727044,0.8032606453959777,0.5031982742775685,0.5021858689756705,0.502119867238823,0.502272807241036,0.5020262005572587,ARF,AGR_a
10181,0.9246560314321608,0.933874308402279,0.9118265044677892,0.9232796107416386,0.8045577751061783,0.4940906935975475,0.4935669396356028,0.4940776340051959,0.4933583959899749,ARF,AGR_a
10036,0.9272510179235036,0.937236032841434,0.9140739654536726,0.9258257732063192,0.9242823499936073,0.8007664280146074,0.4998034659487156,0.4991526066830243,0.4985427014745933,ARF,AGR_a
